Source,Target,Type,Weight,Interaction,post_id
3248462497,1334570033754693633,Directed,1,MENTION,2071819163975508432
3248462497,1334570033754693633,Directed,2,RETWEET,2071819163975508432
2025105453643096064,1415796022811504644,Directed,1,MENTION,2071819096035909863
2025105453643096064,1415796022811504644,Directed,1,RETWEET,2071819096035909863
1614266222316773376,1334570033754693633,Directed,1,MENTION,2071819081192493147
1614266222316773376,1334570033754693633,Directed,1,RETWEET,2071819081192493147
1179178083192061953,1387926298199314436,Directed,1,MENTION,2071819062984782256
1179178083192061953,1387926298199314436,Directed,2,RETWEET,2071819062984782256
1061049273339375616,912074862797185024,Directed,1,MENTION,2071819058979185129
1061049273339375616,912074862797185024,Directed,3,RETWEET,2071819058979185129
1129605165986672640,1036957264861585408,Directed,1,MENTION,2071819021641752826
1129605165986672640,1036957264861585408,Directed,2,RETWEET,2071819021641752826
1777904451417690112,4272194714,Directed,1,MENTION,2071818995229925439
1777904451417690112,4272194714,Directed,2,RETWEET,2071818995229925439
1498534326920785923,1334570033754693633,Directed,1,MENTION,2071818990461043047
1498534326920785923,1334570033754693633,Directed,1,RETWEET,2071818990461043047
1666151866680344593,1069922619619606528,Directed,1,MENTION,2071818986916913227
1666151866680344593,1069922619619606528,Directed,1,RETWEET,2071818986916913227
1194036843081355269,1047582645889236992,Directed,1,QUOTE,2071818951059804459
1727123387242233856,1387926298199314436,Directed,1,MENTION,2071818935687623132
1727123387242233856,1387926298199314436,Directed,2,RETWEET,2071818935687623132
1425170247838048265,1567939163583815686,Directed,1,MENTION,2071818863008772426
1425170247838048265,1175248351131881474,Directed,1,MENTION,2071818863008772426
1425170247838048265,1567939163583815686,Directed,1,REPLY,2071818863008772426
1976079610929446912,1881581029917597696,Directed,1,MENTION,2071818841685209213
1976079610929446912,1881581029917597696,Directed,1,RETWEET,2071818841685209213
1483822653916221443,1334570033754693633,Directed,1,MENTION,2071818771459878961
1483822653916221443,1334570033754693633,Directed,1,RETWEET,2071818771459878961
1983931454179700737,1387926298199314436,Directed,1,MENTION,2071818767005532561
1983931454179700737,1387926298199314436,Directed,2,RETWEET,2071818767005532561
1675143042989277189,1823825958446481408,Directed,1,MENTION,2071818726014406843
1675143042989277189,1823825958446481408,Directed,1,RETWEET,2071818726014406843
1578177279422865409,1334570033754693633,Directed,1,MENTION,2071818713381158963
1578177279422865409,1334570033754693633,Directed,1,RETWEET,2071818713381158963
1727448021997170688,1387926298199314436,Directed,1,MENTION,2071818694766850543
1727448021997170688,1387926298199314436,Directed,2,RETWEET,2071818694766850543
2067507232917344256,1334570033754693633,Directed,1,MENTION,2071818672432136521
2067507232917344256,1334570033754693633,Directed,1,RETWEET,2071818672432136521
1312293097943044096,1334570033754693633,Directed,1,MENTION,2071818667638042866
1312293097943044096,1334570033754693633,Directed,1,RETWEET,2071818667638042866
2071418016630280192,1881581029917597696,Directed,1,MENTION,2071818599702942119
2071418016630280192,1881581029917597696,Directed,1,RETWEET,2071818599702942119
1224370332242345984,765103382,Directed,1,MENTION,2071818585689698751
1224370332242345984,765103382,Directed,3,RETWEET,2071818585689698751
1675495000879300609,1334570033754693633,Directed,1,MENTION,2071818513631875370
1675495000879300609,1334570033754693633,Directed,1,RETWEET,2071818513631875370
2026504957902409729,10228272,Directed,1,MENTION,2071818512679481800
1395836512441339910,1334570033754693633,Directed,1,MENTION,2071818491095548406
1395836512441339910,1334570033754693633,Directed,1,RETWEET,2071818491095548406
1409635189580611584,1334570033754693633,Directed,1,MENTION,2071818485064257951
1409635189580611584,1334570033754693633,Directed,1,RETWEET,2071818485064257951
1709263552052137984,939237325657305088,Directed,1,MENTION,2071818471592079676
1709263552052137984,939237325657305088,Directed,2,RETWEET,2071818471592079676
3054180788,1334570033754693633,Directed,1,MENTION,2071818440453607674
3054180788,1334570033754693633,Directed,1,RETWEET,2071818440453607674
1643491696431312899,1334570033754693633,Directed,1,MENTION,2071818415530975483
1643491696431312899,1334570033754693633,Directed,1,RETWEET,2071818415530975483
21916635,1387926298199314436,Directed,1,MENTION,2071818406542581814
21916635,1387926298199314436,Directed,2,RETWEET,2071818406542581814
1331352255820423177,1334570033754693633,Directed,1,MENTION,2071818338695791049
1331352255820423177,1334570033754693633,Directed,1,RETWEET,2071818338695791049
1501193851184480263,765103382,Directed,1,MENTION,2071818255933796775
1501193851184480263,765103382,Directed,3,RETWEET,2071818255933796775
1940382214895894528,2015768122595184640,Directed,1,MENTION,2071818170302652898
1940382214895894528,2015768122595184640,Directed,2,RETWEET,2071818170302652898
1480997795033239555,1158460964121042944,Directed,1,MENTION,2071818139726213169
1480997795033239555,1158460964121042944,Directed,1,RETWEET,2071818139726213169
1888723604206227456,1334570033754693633,Directed,1,MENTION,2071818103550361952
1888723604206227456,1334570033754693633,Directed,1,RETWEET,2071818103550361952
1557251254019149824,1334570033754693633,Directed,1,MENTION,2071818096914862266
1557251254019149824,1334570033754693633,Directed,1,RETWEET,2071818096914862266
1511972476661616643,1334570033754693633,Directed,1,MENTION,2071818061548827121
1511972476661616643,1334570033754693633,Directed,1,RETWEET,2071818061548827121
1671666393454968833,1370946556271206401,Directed,1,MENTION,2071818057584902591
1671666393454968833,1370946556271206401,Directed,3,RETWEET,2071818057584902591
1555263648808984578,1387926298199314436,Directed,1,MENTION,2071818040992297461
1555263648808984578,1387926298199314436,Directed,2,RETWEET,2071818040992297461
1926590288044154880,1334570033754693633,Directed,1,MENTION,2071817947245384014
1926590288044154880,1334570033754693633,Directed,1,RETWEET,2071817947245384014
1656074133027840001,1334570033754693633,Directed,1,MENTION,2071817946834317703
1656074133027840001,1334570033754693633,Directed,1,RETWEET,2071817946834317703
1524155886696026118,1387926298199314436,Directed,1,MENTION,2071817946721083771
1524155886696026118,1387926298199314436,Directed,2,RETWEET,2071817946721083771
1215443811658133504,1334570033754693633,Directed,1,MENTION,2071817943328211132
1215443811658133504,1334570033754693633,Directed,1,RETWEET,2071817943328211132
1910923645431799808,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1931583822732361728,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1245428713292005378,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1707121000645591040,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2067845359821561856,1036957264861585408,Directed,1,RETWEET,2068121725569478798
