Source,Target,Type,Weight,Interaction,post_id
2462427811,1565471830793756673,Directed,1,REPLY,2087321634696835474
1491072274740482054,13615722,Directed,2,REPLY,2087321571987767767
1596500751752241153,1805336009523228672,Directed,1,MENTION,2087317219906666827
1596500751752241153,1805336009523228672,Directed,1,REPLY,2087317219906666827
1564637274490413063,13615722,Directed,1,MENTION,2087316414201987536
1564637274490413063,13615722,Directed,1,REPLY,2087316414201987536
1432138055490617344,13615722,Directed,1,MENTION,2087314955351499111
1432138055490617344,13615722,Directed,1,REPLY,2087314955351499111
1596500751752241153,1980275427072417792,Directed,1,QUOTE,2087314817065394551
2087309030339256323,13615722,Directed,1,MENTION,2087313492592206128
2087309030339256323,2087215941457207296,Directed,1,QUOTE,2087313492592206128
2087309030339256323,13615722,Directed,1,REPLY,2087313492592206128
1841277723479609350,13615722,Directed,1,MENTION,2087312467550466362
1841277723479609350,13615722,Directed,1,REPLY,2087312467550466362
2044911297905491968,1875236520845590528,Directed,1,MENTION,2087311574943911987
2044911297905491968,13615722,Directed,4,MENTION,2087311574943911987
2044911297905491968,1875236520845590528,Directed,1,REPLY,2087311574943911987
1596500751752241153,15955157,Directed,1,MENTION,2087310584031142047
233370384,13615722,Directed,1,MENTION,2087302402596610339
233370384,13615722,Directed,1,REPLY,2087302402596610339
1985491119778750464,13615722,Directed,2,MENTION,2087299990037172397
1985491119778750464,13615722,Directed,1,REPLY,2087299990037172397
2728546588,13615722,Directed,1,MENTION,2087298210683408876
2728546588,13615722,Directed,1,REPLY,2087298210683408876
2899922942,13615722,Directed,1,MENTION,2087298061986832515
2899922942,13615722,Directed,1,REPLY,2087298061986832515
1346168779005427712,13615722,Directed,1,MENTION,2087297819464151081
1346168779005427712,13615722,Directed,1,REPLY,2087297819464151081
1875236520845590528,13615722,Directed,2,MENTION,2087296827863306706
1875236520845590528,13615722,Directed,2,REPLY,2087296827863306706
1728587289964466176,13615722,Directed,4,MENTION,2087296434634998161
1728587289964466176,13615722,Directed,4,REPLY,2087296434634998161
1689725907294879745,13615722,Directed,1,MENTION,2087292955946369501
1689725907294879745,13615722,Directed,1,REPLY,2087292955946369501
1805187517294985216,13615722,Directed,1,MENTION,2087292806612316608
1805187517294985216,13615722,Directed,1,REPLY,2087292806612316608
1573001145970204674,13615722,Directed,1,MENTION,2087291988030709780
1573001145970204674,13615722,Directed,1,REPLY,2087291988030709780
1237681719056240640,13615722,Directed,1,MENTION,2087290796051517890
2955172937,13615722,Directed,1,MENTION,2087290391330451701
2955172937,13615722,Directed,1,REPLY,2087290391330451701
2046526797743792128,13615722,Directed,1,MENTION,2087290382031671381
2046526797743792128,13615722,Directed,1,REPLY,2087290382031671381
1786040102440853504,13615722,Directed,1,MENTION,2087289437122167256
1786040102440853504,13615722,Directed,1,REPLY,2087289437122167256
118445582,13615722,Directed,1,MENTION,2087287473252565076
118445582,13615722,Directed,1,REPLY,2087287473252565076
8928402,13615722,Directed,1,MENTION,2087281952218878452
8928402,13615722,Directed,1,REPLY,2087281952218878452
1404186239742447618,13615722,Directed,1,MENTION,2087281843452129715
1404186239742447618,13615722,Directed,1,REPLY,2087281843452129715
1251485172987572226,13615722,Directed,1,MENTION,2087281101215871153
1251485172987572226,13615722,Directed,1,REPLY,2087281101215871153
2077187632698720256,13615722,Directed,2,MENTION,2087280984555225380
2077187632698720256,13615722,Directed,2,REPLY,2087280984555225380
1498102826,13615722,Directed,1,MENTION,2087279260977217716
1498102826,13615722,Directed,1,REPLY,2087279260977217716
1497982680767549445,13615722,Directed,1,MENTION,2087279030139502853
1497982680767549445,13615722,Directed,1,REPLY,2087279030139502853
1836251273445756928,1390442450314043395,Directed,1,MENTION,2087278530631491910
1836251273445756928,3125597391,Directed,1,MENTION,2087278530631491910
1836251273445756928,13615722,Directed,6,MENTION,2087278530631491910
1836251273445756928,1390442450314043395,Directed,1,REPLY,2087278530631491910
1836251273445756928,1369354272,Directed,1,MENTION,2087278484410228740
1836251273445756928,1237095325,Directed,1,MENTION,2087278484410228740
1836251273445756928,479456207,Directed,1,MENTION,2087278484410228740
